player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
208128,/player/208128/hakan-calhanoglu/230009,23,9,2023-01-13,H. Çalhanoğlu,Hakan Çalhanoğlu,CM,84,84,42000000.0,100000.0,28,1994-02-08,178,76,31.0,Serie A,1.0,44.0,Inter,CDM,20.0,,2021-07-01,2024.0,48,Turkey,,,,Right,4,4,3,High/Medium,Normal (170-185),Yes,69300000.0,"#Dribbler, #Playmaker, #Complete Midfielder","Flair, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",67.0,80.0,85.0,86.0,68.0,64.0,80,75,53,87,74,86,85,85,84,88,72,62,83,84,79,85,45,78,55,87,73,76,79,86,81,83,69,68,63,9,14,11,6,10,,76+3,76+3,76+3,81,82,82,82,81,84,84,84,81+3,84,84,84,81+3,76+3,77+3,77+3,77+3,76+3,73+3,68+3,68+3,68+3,73+3,18+3,https://cdn.sofifa.net/players/208/128/23_120.png
234236,/player/234236/patrik-schick/230009,23,9,2023-01-13,P. Schick,Patrik Schick,ST,84,86,53000000.0,88000.0,26,1996-01-24,191,86,19.0,Bundesliga,1.0,32.0,Bayer 04 Leverkusen,ST,14.0,,2020-09-08,2027.0,12,Czech Republic,1330.0,ST,10.0,Left,3,4,3,Medium/Medium,Normal (185+),Yes,94100000.0,,"Injury Prone, Finesse Shot, Flair, Power Header, Technical Dribbler (AI)",78.0,82.0,71.0,83.0,36.0,76.0,64,84,85,78,80,83,78,56,64,85,74,82,83,82,67,82,75,69,83,80,65,25,86,74,61,84,44,24,19,11,15,8,9,14,,83+3,83+3,83+3,80,82,82,82,80,80+3,80+3,80+3,78+3,72+3,72+3,72+3,78+3,57+3,57+3,57+3,57+3,57+3,54+3,52+3,52+3,52+3,54+3,20+3,https://cdn.sofifa.net/players/234/236/23_120.png
235805,/player/235805/federico-chiesa/230009,23,9,2023-01-13,F. Chiesa,Federico Chiesa,LW,84,87,57500000.0,140000.0,24,1997-10-25,175,70,31.0,Serie A,1.0,45.0,Juventus,SUB,7.0,,2022-05-03,2025.0,27,Italy,1343.0,SUB,14.0,Right,4,4,3,High/Medium,Normal (170-185),Yes,102100000.0,"#Speedster, #Dribbler, #Acrobat","Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",91.0,81.0,76.0,86.0,48.0,73.0,75,80,50,78,80,89,78,62,72,82,91,91,88,86,81,86,53,85,70,84,69,30,84,77,62,81,65,44,44,6,7,8,9,7,,80+3,80+3,80+3,84,83,83,83,84,82+3,82+3,82+3,83+3,76+3,76+3,76+3,83+3,68+3,64+3,64+3,64+3,68+3,64+3,57+3,57+3,57+3,64+3,16+3,https://cdn.sofifa.net/players/235/805/23_120.png
246430,/player/246430/dusan-vlahovic/230009,23,9,2023-01-13,D. Vlahović,Dušan Vlahović,ST,84,91,86500000.0,140000.0,22,2000-01-28,190,75,31.0,Serie A,1.0,45.0,Juventus,ST,9.0,,2022-01-28,2026.0,51,Serbia,,,,Left,3,3,2,Medium/Medium,Normal (185+),Yes,164400000.0,"#Poacher, #Clinical Finisher","Finesse Shot, Chip Shot (AI)",80.0,85.0,66.0,79.0,29.0,81.0,57,88,79,71,78,81,75,79,59,85,77,83,63,85,53,84,71,79,88,82,69,24,88,68,79,80,19,26,24,5,15,6,11,10,,84+2,84+2,84+2,79,82,82,82,79,78+2,78+2,78+2,77+2,71+2,71+2,71+2,77+2,56+2,54+2,54+2,54+2,56+2,53+2,49+2,49+2,49+2,53+2,18+2,https://cdn.sofifa.net/players/246/430/23_120.png
198706,/player/198706/luis-alberto-romero-alconchel/230009,23,9,2023-01-13,Luis Alberto,Luis Alberto Romero Alconchel,CM,83,83,35500000.0,74000.0,29,1992-09-28,183,74,31.0,Serie A,1.0,46.0,Lazio,LCM,10.0,,2016-08-31,2025.0,45,Spain,,,,Right,3,4,2,Medium/Medium,Normal (170-185),Yes,60400000.0,#Playmaker ,"Finesse Shot, Flair, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",54.0,75.0,86.0,83.0,57.0,57.0,69,75,49,91,76,82,86,79,89,90,55,54,68,75,83,78,53,68,64,75,29,59,76,92,56,80,58,58,52,6,8,6,12,11,,73+2,73+2,73+2,77,79,79,79,77,82+1,82+1,82+1,78+2,82+1,82+1,82+1,78+2,68+2,71+2,71+2,71+2,68+2,64+2,59+2,59+2,59+2,64+2,16+2,https://cdn.sofifa.net/players/198/706/23_120.png
201942,/player/201942/roberto-firmino-barbosa-de-oliveira/230009,23,9,2023-01-13,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,CF,83,83,35500000.0,150000.0,30,1991-10-02,181,76,13.0,Premier League,1.0,9.0,Liverpool,SUB,9.0,,2015-07-06,2023.0,54,Brazil,,,,Right,4,5,3,High/High,Unique,Yes,65700000.0,#Dribbler,"Flair, Playmaker (AI), Technical Dribbler (AI)",74.0,77.0,79.0,87.0,59.0,77.0,73,76,78,84,79,87,81,65,76,88,75,74,84,85,86,77,81,84,74,76,75,58,84,83,72,88,55,64,42,8,11,9,6,10,,80+3,80+3,80+3,82,82,82,82,82,83,83,83,82+1,81+2,81+2,81+2,82+1,71+3,72+3,72+3,72+3,71+3,68+3,67+3,67+3,67+3,68+3,17+3,https://cdn.sofifa.net/players/201/942/23_120.png
208830,/player/208830/jamie-vardy/230009,23,9,2023-01-13,J. Vardy,Jamie Vardy,ST,83,83,15500000.0,90000.0,35,1987-01-11,179,74,13.0,Premier League,1.0,95.0,Leicester City,ST,9.0,,2012-05-01,2024.0,14,England,,,,Right,4,3,3,High/Medium,Unique,Yes,29500000.0,,"Dives Into Tackles (AI), Team Player, Chip Shot (AI)",84.0,82.0,70.0,79.0,52.0,70.0,69,86,77,74,85,76,69,61,61,83,85,84,74,85,75,87,78,69,64,65,83,49,88,75,85,85,45,51,53,15,14,7,15,11,,82+1,82+1,82+1,79,81,81,81,79,78+3,78+3,78+3,78+3,73+3,73+3,73+3,78+3,66+3,64+3,64+3,64+3,66+3,65+3,62+3,62+3,62+3,65+3,21+3,https://cdn.sofifa.net/players/208/830/23_120.png
210315,/player/210315/raul-de-tomas-gomez/230009,23,9,2023-01-13,Raúl de Tomás,Raúl De Tomás Gómez,ST,83,83,39500000.0,37000.0,27,1994-10-17,180,79,53.0,La Liga,1.0,480.0,Rayo Vallecano,RES,25.0,,2022-09-13,2027.0,45,Spain,,,,Right,4,4,1,High/High,Normal (170-185),No,83000000.0,,"Power Free-Kick, Flair, Long Passer (AI), Long Shot Taker (AI), Technical Dribbler (AI)",77.0,84.0,77.0,83.0,40.0,78.0,66,85,80,81,80,84,75,75,76,83,78,76,83,82,77,85,82,76,76,81,83,35,84,81,84,82,36,35,32,6,11,13,7,14,,82+1,82+1,82+1,81,82,82,82,81,82+1,82+1,82+1,80+2,76+2,76+2,76+2,80+2,61+2,62+2,62+2,62+2,61+2,58+2,56+2,56+2,56+2,58+2,18+2,https://cdn.sofifa.net/players/210/315/23_120.png
215333,/player/215333/duvan-zapata/230009,23,9,2023-01-13,D. Zapata,Duván Esteban Zapata Banguera,ST,83,83,30500000.0,77000.0,31,1991-04-01,189,88,31.0,Serie A,1.0,39.0,Atalanta,SUB,91.0,,2020-01-17,2024.0,56,Colombia,,,,Right,4,3,2,High/Medium,Stocky (185+),Yes,51900000.0,#Strength,Power Header,78.0,82.0,63.0,79.0,35.0,85.0,47,87,83,75,79,79,55,62,57,84,77,79,67,82,58,86,80,78,95,69,72,20,86,66,75,82,44,24,22,9,9,8,6,8,,83,83,83,76,80,80,80,76,77+2,77+2,77+2,75+2,69+2,69+2,69+2,75+2,55+2,56+2,56+2,56+2,55+2,53+2,53+2,53+2,53+2,53+2,16+2,https://cdn.sofifa.net/players/215/333/23_120.png
232293,/player/232293/victor-osimhen/230009,23,9,2023-01-13,V. Osimhen,Victor James Osimhen,ST,83,89,58000000.0,72000.0,23,1998-12-29,185,78,31.0,Serie A,1.0,48.0,Napoli,ST,9.0,,2020-09-01,2025.0,133,Nigeria,,,,Right,4,3,2,High/Medium,Lean (185+),No,110200000.0,,"Speed Dribbler (AI), Power Header, Chip Shot (AI)",90.0,82.0,65.0,78.0,40.0,81.0,62,88,80,72,76,78,63,48,53,80,86,93,78,84,68,79,90,81,85,72,69,34,85,69,75,79,36,43,19,14,14,10,9,6,,83+2,83+2,83+2,79,81,81,81,79,77+2,77+2,77+2,77+2,70+2,70+2,70+2,77+2,60+2,58+2,58+2,58+2,60+2,58+2,56+2,56+2,56+2,58+2,19+2,https://cdn.sofifa.net/players/232/293/23_120.png
242516,/player/242516/cody-gakpo/230009,23,9,2023-01-13,C. Gakpo,Cody Mathès Gakpo,LW,83,88,55000000.0,130000.0,23,1999-05-07,189,76,13.0,Premier League,1.0,9.0,Liverpool,LW,18.0,,2023-01-03,2028.0,34,Netherlands,105035.0,CAM,8.0,Right,4,4,2,Medium/Medium,Lean (185+),Yes,105900000.0,,"Finesse Shot, Outside Foot Shot, Technical Dribbler (AI)",85.0,82.0,77.0,84.0,42.0,73.0,83,82,66,76,75,86,78,76,68,84,87,84,81,81,71,86,75,76,77,83,60,39,81,79,68,78,43,38,28,15,11,7,9,5,,81+2,81+2,81+2,83,82,82,82,83,81+2,81+2,81+2,81+2,75+2,75+2,75+2,81+2,64+2,61+2,61+2,61+2,64+2,60+2,54+2,54+2,54+2,60+2,18+2,https://cdn.sofifa.net/players/242/516/23_120.png
41236,/player/41236/zlatan-ibrahimovic/230009,23,9,2023-01-13,Z. Ibrahimović,Zlatan Ibrahimović,ST,82,82,,63000.0,40,1981-10-03,195,102,31.0,Serie A,1.0,47.0,Milan,RES,11.0,,2020-01-02,2023.0,46,Sweden,1363.0,SUB,11.0,Right,4,5,5,Medium/Low,Unique,Yes,,#Aerial Threat,"Power Free-Kick, Injury Prone, Flair, Outside Foot Shot",58.0,85.0,76.0,77.0,34.0,72.0,71,84,82,77,87,75,79,74,72,85,55,61,67,77,51,86,77,34,85,85,84,20,88,83,80,90,28,37,24,13,15,10,9,12,,81+1,81+1,81+1,77,80,80,80,77,79+3,79+3,79+3,74+3,72+3,72+3,72+3,74+3,51+3,56+3,56+3,56+3,51+3,49+3,52+3,52+3,52+3,49+3,19+3,https://cdn.sofifa.net/players/041/236/23_120.png
168651,/player/168651/ivan-rakitic/230009,23,9,2023-01-13,I. Rakitić,Ivan Rakitić,CM,82,82,14000000.0,39000.0,34,1988-03-10,184,78,53.0,La Liga,1.0,481.0,Sevilla,RCM,10.0,,2020-09-01,2024.0,10,Croatia,,,,Right,4,3,3,Medium/Medium,Normal (170-185),Yes,29400000.0,,"Solid Player, Playmaker (AI), Outside Foot Shot",53.0,79.0,85.0,78.0,75.0,68.0,84,75,59,86,80,79,87,82,85,84,55,52,68,80,58,85,33,73,70,79,67,77,79,85,82,80,76,77,74,14,11,12,5,9,,75+3,75+3,75+3,77,78,78,78,77,80+2,80+2,80+2,78+3,82,82,82,78+3,76+3,79+3,79+3,79+3,76+3,75+3,72+3,72+3,72+3,75+3,18+3,https://cdn.sofifa.net/players/168/651/23_120.png
178509,/player/178509/olivier-giroud/230009,23,9,2023-01-13,O. Giroud,Olivier Giroud,ST,82,82,13000000.0,66000.0,35,1986-09-30,193,93,31.0,Serie A,1.0,47.0,Milan,ST,9.0,,2021-07-17,2023.0,18,France,1335.0,ST,9.0,Left,3,3,3,Medium/Medium,Normal (185+),Yes,22100000.0,"#Poacher, #Aerial Threat, #Strength, #Complete Forward","Flair, Power Header, Outside Foot Shot, Team Player",42.0,83.0,72.0,73.0,42.0,78.0,64,86,91,78,86,69,71,65,60,85,41,43,54,84,53,86,82,55,90,69,76,42,87,78,90,85,37,37,20,12,15,11,6,5,,81+1,81+1,81+1,73,77,77,77,73,75+3,75+3,75+3,71+3,72+3,72+3,72+3,71+3,54+3,60+3,60+3,60+3,54+3,52+3,57+3,57+3,57+3,52+3,18+3,https://cdn.sofifa.net/players/178/509/23_120.png
184200,/player/184200/marko-arnautovic/230009,23,9,2023-01-13,M. Arnautović,Marko Arnautović,ST,82,82,19500000.0,51000.0,33,1989-04-19,192,83,31.0,Serie A,1.0,189.0,Bologna,ST,9.0,,2021-08-01,2024.0,4,Austria,1322.0,ST,7.0,Right,4,4,3,Medium/Low,Normal (185+),Yes,33200000.0,#Strength,"Flair, Long Shot Taker (AI), Outside Foot Shot",78.0,82.0,79.0,79.0,44.0,82.0,77,81,79,81,79,77,79,72,74,84,76,79,70,79,77,84,77,77,87,82,77,38,79,81,79,79,40,42,39,14,15,10,10,15,,81+1,81+1,81+1,79,80,80,80,79,80+2,80+2,80+2,79+3,76+3,76+3,76+3,79+3,64+3,64+3,64+3,64+3,64+3,61+3,59+3,59+3,59+3,61+3,21+3,https://cdn.sofifa.net/players/184/200/23_120.png
193301,/player/193301/alexandre-lacazette/230009,23,9,2023-01-13,A. Lacazette,Alexandre Lacazette,ST,82,82,25500000.0,88000.0,31,1991-05-28,175,73,16.0,Ligue 1,1.0,66.0,Olympique Lyonnais,ST,10.0,,2022-07-01,2025.0,18,France,,,,Right,4,4,3,High/High,Unique,Yes,48500000.0,,"Leadership, Technical Dribbler (AI)",71.0,82.0,76.0,83.0,44.0,74.0,68,82,75,82,79,83,74,74,72,83,72,70,81,82,82,87,76,68,76,78,74,42,83,76,82,80,39,45,32,11,6,9,5,6,,81+1,81+1,81+1,79,81,81,81,79,80+2,80+2,80+2,78+3,75+3,75+3,75+3,78+3,62+3,63+3,63+3,63+3,62+3,59+3,57+3,57+3,57+3,59+3,15+3,https://cdn.sofifa.net/players/193/301/23_120.png
199110,/player/199110/luis-muriel/230009,23,9,2023-01-13,L. Muriel,Luis Fernando Muriel Fruto,ST,82,82,25500000.0,70000.0,31,1991-04-16,179,79,31.0,Serie A,1.0,39.0,Atalanta,RS,9.0,,2019-07-01,2023.0,56,Colombia,,,,Right,4,4,2,High/Medium,Normal (170-185),Yes,43400000.0,#Dribbler,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",89.0,83.0,74.0,86.0,27.0,67.0,71,84,69,80,78,88,79,78,55,83,87,90,85,84,85,81,60,73,72,84,50,16,83,78,89,82,26,24,22,8,10,10,14,6,,82,82,82,83-1,83-1,83-1,83-1,83-1,82,82,82,81+1,72+2,72+2,72+2,81+1,58+2,52+2,52+2,52+2,58+2,53+2,45+2,45+2,45+2,53+2,18+2,https://cdn.sofifa.net/players/199/110/23_120.png
201153,/player/201153/alvaro-borja-morata-martin/230009,23,9,2023-01-13,Morata,Álvaro Borja Morata Martín,ST,82,82,30500000.0,77000.0,29,1992-10-23,190,84,53.0,La Liga,1.0,240.0,Atlético Madrid,LS,19.0,,2020-07-01,2024.0,45,Spain,1362.0,SUB,7.0,Right,4,3,3,Medium/Medium,Unique,Yes,64100000.0,,Speed Dribbler (AI),83.0,81.0,72.0,78.0,31.0,78.0,72,84,85,76,79,78,78,50,63,82,81,84,74,80,62,80,86,78,81,74,69,26,84,77,75,78,37,14,20,4,5,4,4,5,,82,82,82,79,80,80,80,79,79+3,79+3,79+3,78+3,71+3,71+3,71+3,78+3,57+3,55+3,55+3,55+3,57+3,54+3,50+3,50+3,50+3,54+3,13+3,https://cdn.sofifa.net/players/201/153/23_120.png
205693,/player/205693/sebastien-haller/230009,23,9,2023-01-13,S. Haller,Sébastien Haller,ST,82,82,31000000.0,68000.0,28,1994-06-22,190,82,19.0,Bundesliga,1.0,22.0,Borussia Dortmund,SUB,9.0,,2022-07-06,2026.0,108,Côte d'Ivoire,,,,Right,3,3,3,Medium/Medium,Normal (185+),Yes,52700000.0,#Strength,Power Header,65.0,80.0,62.0,74.0,52.0,82.0,42,83,86,76,83,74,57,46,51,78,56,73,66,82,52,83,82,73,92,65,67,36,87,72,88,82,40,61,56,6,7,14,7,6,,81+1,81+1,81+1,72,77,77,77,72,75+3,75+3,75+3,71+3,70+3,70+3,70+3,71+3,60+3,62+3,62+3,62+3,60+3,60+3,64+3,64+3,64+3,60+3,15+3,https://cdn.sofifa.net/players/205/693/23_120.png
224179,/player/224179/borja-iglesias-quintas/230009,23,9,2023-01-13,Borja Iglesias,Borja Iglesias Quintás,ST,82,82,30500000.0,39000.0,29,1993-01-17,187,86,53.0,La Liga,1.0,449.0,Real Betis,ST,9.0,,2019-08-14,2026.0,45,Spain,,,,Right,3,3,2,High/Medium,Lean (185+),Yes,64100000.0,#Strength,"Finesse Shot, Outside Foot Shot",68.0,83.0,66.0,74.0,40.0,81.0,50,86,82,76,73,73,51,55,63,81,62,72,58,77,67,84,71,71,91,75,70,32,85,73,88,80,39,36,27,14,12,16,13,16,,81+1,81+1,81+1,74,78,78,78,74,76+2,76+2,76+2,73+2,71+2,71+2,71+2,73+2,55+2,58+2,58+2,58+2,55+2,53+2,55+2,55+2,55+2,53+2,21+2,https://cdn.sofifa.net/players/224/179/23_120.png
228941,/player/228941/andre-miguel-valente-da-silva/230009,23,9,2023-01-13,André Silva,André Miguel Valente da Silva,ST,82,83,36500000.0,73000.0,26,1995-11-06,185,84,19.0,Bundesliga,1.0,112172.0,RB Leipzig,RS,19.0,,2021-07-02,2026.0,38,Portugal,1354.0,SUB,9.0,Right,3,4,3,Medium/Medium,Normal (185+),Yes,64800000.0,,Flair,73.0,83.0,70.0,82.0,47.0,78.0,60,84,85,79,84,82,77,39,63,84,76,70,77,85,75,83,88,79,77,78,75,59,84,74,84,84,36,40,34,14,13,7,11,8,,82+1,82+1,82+1,79,81,81,81,79,80+3,80+3,80+3,77+3,75+3,75+3,75+3,77+3,64+3,64+3,64+3,64+3,64+3,61+3,60+3,60+3,60+3,61+3,19+3,https://cdn.sofifa.net/players/228/941/23_120.png
231352,/player/231352/tammy-abraham/230009,23,9,2023-01-13,T. Abraham,Tammy Bakumo-Abraham,ST,82,86,44000000.0,77000.0,24,1997-10-02,195,86,31.0,Serie A,1.0,52.0,Roma,ST,9.0,,2021-08-17,2026.0,14,England,1318.0,SUB,24.0,Right,3,3,2,Medium/Medium,Lean (185+),Yes,78100000.0,#Aerial Threat,"Flair, Power Header",83.0,80.0,66.0,78.0,36.0,80.0,53,84,86,77,80,80,55,55,53,82,80,85,61,84,53,80,73,79,85,71,68,25,83,73,79,82,40,29,20,12,7,8,13,13,,82+2,82+2,82+2,77,81,81,81,77,78+2,78+2,78+2,76+2,70+2,70+2,70+2,76+2,57+2,56+2,56+2,56+2,57+2,55+2,53+2,53+2,53+2,55+2,19+2,https://cdn.sofifa.net/players/231/352/23_120.png
179813,/player/179813/edinson-cavani/230009,23,9,2023-01-13,E. Cavani,Edinson Roberto Cavani Gómez,ST,81,81,11000000.0,37000.0,35,1987-02-14,185,77,53.0,La Liga,1.0,461.0,Valencia,ST,7.0,,2022-08-29,2024.0,60,Uruguay,,,,Right,4,3,4,High/High,Unique,Yes,23100000.0,,"Injury Prone, Power Header",61.0,83.0,68.0,72.0,51.0,73.0,65,85,85,72,86,70,76,74,52,76,58,63,63,85,57,86,87,58,75,73,81,54,91,73,84,82,45,48,39,12,5,13,13,10,,80+1,80+1,80+1,74,77,77,77,74,74+3,74+3,74+3,72+3,69+3,69+3,69+3,72+3,60+3,62+3,62+3,62+3,60+3,59+3,62+3,62+3,62+3,59+3,18+3,https://cdn.sofifa.net/players/179/813/23_120.png
205569,/player/205569/james-ward-prowse/230009,23,9,2023-01-13,J. Ward-Prowse,James Ward-Prowse,CM,81,81,27500000.0,69000.0,27,1994-11-01,173,66,13.0,Premier League,1.0,17.0,Southampton,RDM,8.0,,2011-06-01,2026.0,14,England,,,,Right,3,3,2,High/High,Normal (170-185),Yes,52300000.0,"#Engine, #Crosser, #FK Specialist","Solid Player, Early Crosser, Long Passer (AI), Long Shot Taker (AI), Team Player",59.0,73.0,86.0,77.0,67.0,73.0,90,70,57,85,51,74,93,94,84,81,66,54,75,75,76,81,65,91,64,79,76,67,68,82,77,79,64,74,65,12,12,10,15,15,,71+2,71+2,71+2,75,74,74,74,75,77+2,77+2,77+2,77+2,80+1,80+1,80+1,77+2,75+2,76+2,76+2,76+2,75+2,73+2,68+2,68+2,68+2,73+2,20+2,https://cdn.sofifa.net/players/205/569/23_120.png
209519,/player/209519/gaetan-laborde/230009,23,9,2023-01-13,G. Laborde,Gaëtan Laborde,ST,81,81,26500000.0,61000.0,28,1994-05-03,181,78,16.0,Ligue 1,1.0,72.0,Nice,RS,24.0,,2022-09-02,2025.0,18,France,,,,Left,4,3,2,High/High,Normal (170-185),No,50400000.0,#Engine,"Solid Player, Flair, Playmaker (AI), Outside Foot Shot",74.0,81.0,76.0,79.0,40.0,79.0,74,83,84,80,84,79,75,59,71,80,73,74,80,80,62,82,87,87,77,77,72,36,82,78,69,80,38,34,23,14,15,9,14,9,,81,81,81,79,80,80,80,79,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,61+2,61+2,61+2,61+2,61+2,58+2,55+2,55+2,55+2,58+2,20+2,https://cdn.sofifa.net/players/209/519/23_120.png
216201,/player/216201/inaki-williams-arthuer/230009,23,9,2023-01-13,Iñaki Williams,Iñaki Williams Arthuer,ST,81,81,26500000.0,40000.0,28,1994-06-15,186,80,53.0,La Liga,1.0,448.0,Athletic Club,ST,9.0,,2012-08-01,2028.0,117,Ghana,111462.0,ST,19.0,Right,2,4,2,High/Medium,Lean (185+),Yes,55700000.0,#Speedster,"Solid Player, Leadership, Speed Dribbler (AI), Outside Foot Shot, Team Player, Chip Shot (AI)",94.0,78.0,72.0,78.0,38.0,83.0,75,77,73,74,74,81,76,58,66,76,93,94,79,82,62,85,89,87,83,77,76,25,85,73,68,81,42,34,29,14,15,14,10,13,,81,81,81,80,80,80,80,80,78+2,78+2,78+2,80+1,71+2,71+2,71+2,80+1,62+2,58+2,58+2,58+2,62+2,59+2,54+2,54+2,54+2,59+2,21+2,https://cdn.sofifa.net/players/216/201/23_120.png
216320,/player/216320/seko-fofana/230009,23,9,2023-01-13,S. Fofana,Seko Fofana,CM,81,81,27500000.0,43000.0,27,1995-05-07,185,74,16.0,Ligue 1,1.0,64.0,Lens,LCM,8.0,,2020-08-18,2024.0,108,Côte d'Ivoire,,,,Right,4,4,2,High/High,Normal (185+),No,55000000.0,#Engine,"Leadership, Long Shot Taker (AI)",73.0,74.0,75.0,80.0,73.0,85.0,62,71,58,82,68,81,72,62,77,82,73,73,69,82,67,83,62,91,87,79,79,79,78,79,56,82,68,80,71,9,8,9,11,10,,76+2,76+2,76+2,77,78,78,78,77,79+2,79+2,79+2,78+2,81,81,81,78+2,77+2,80+1,80+1,80+1,77+2,76+2,75+2,75+2,75+2,76+2,17+2,https://cdn.sofifa.net/players/216/320/23_120.png
221992,/player/221992/hirving-lozano/230009,23,9,2023-01-13,H. Lozano,Hirving Rodrigo Lozano Bahena,RW,81,81,28000000.0,69000.0,26,1995-07-30,175,70,31.0,Serie A,1.0,48.0,Napoli,RW,11.0,,2019-08-23,2024.0,83,Mexico,1386.0,RW,22.0,Right,3,4,3,High/Low,Lean (170-185),Yes,47600000.0,"#Speedster, #Acrobat","Speed Dribbler (AI), Outside Foot Shot",93.0,76.0,72.0,82.0,41.0,62.0,73,77,62,74,74,83,72,65,65,80,92,93,89,81,82,76,67,76,54,75,64,45,82,74,73,75,42,35,29,11,10,14,14,10,,77+3,77+3,77+3,81,80,80,80,81,79+2,79+2,79+2,79+2,72+3,72+3,72+3,79+2,64+3,59+3,59+3,59+3,64+3,60+3,51+3,51+3,51+3,60+3,19+3,https://cdn.sofifa.net/players/221/992/23_120.png
227535,/player/227535/rodrigo-bentancur/230009,23,9,2023-01-13,R. Bentancur,Rodrigo Bentancur Colmán,CM,81,85,35500000.0,95000.0,25,1997-06-25,187,73,13.0,Premier League,1.0,18.0,Tottenham Hotspur,LCM,30.0,,2022-01-31,2026.0,60,Uruguay,,,,Right,4,4,2,Medium/High,Lean (185+),No,70100000.0,,Playmaker (AI),69.0,67.0,80.0,82.0,79.0,77.0,76,66,62,84,71,85,71,68,82,83,68,70,72,79,75,69,73,86,72,65,78,82,69,80,64,83,79,83,78,8,7,14,14,12,,72+2,72+2,72+2,76,76,76,76,76,78+2,78+2,78+2,78+2,81+2,81+2,81+2,78+2,80+2,81+2,81+2,81+2,80+2,79+2,78+2,78+2,78+2,79+2,18+2,https://cdn.sofifa.net/players/227/535/23_120.png
230430,/player/230430/marvin-oswaldo-rangel-azevedo/230009,23,9,2023-01-13,Oswaldinato,Marvin Oswaldo Rangel Azevedo,ST,81,81,25500000.0,54000.0,30,1992-02-29,184,79,7.0,Serie A,1.0,1043.0,Flamengo,ST,9.0,,2022-06-20,2025.0,54,Brazil,1370.0,ST,9.0,Right,3,2,1,Medium/Medium,Normal (170-185),No,45900000.0,#Poacher,"Long Shot Taker (AI), Power Header",76.0,81.0,67.0,77.0,20.0,78.0,68,85,82,71,72,78,59,49,60,77,77,76,75,82,66,79,81,72,87,76,62,11,85,70,87,78,15,11,18,9,12,7,8,7,,81,81,81,77,79,79,79,77,76+2,76+2,76+2,75+2,67+2,67+2,67+2,75+2,51+2,48+2,48+2,48+2,51+2,48+2,43+2,43+2,43+2,48+2,17+2,https://cdn.sofifa.net/players/230/430/23_120.png
247394,/player/247394/dejan-kulusevski/230009,23,9,2023-01-13,D. Kulusevski,Dejan Kulusevski,RW,81,86,39500000.0,105000.0,22,2000-04-25,186,75,13.0,Premier League,1.0,18.0,Tottenham Hotspur,RW,21.0,Juventus,,2023.0,46,Sweden,1363.0,RW,21.0,Left,3,4,2,High/Medium,Lean (185+),Yes,,,"Finesse Shot, Flair",78.0,77.0,79.0,83.0,56.0,74.0,83,77,54,82,80,85,84,61,70,85,77,78,79,80,69,76,66,84,73,82,67,55,79,81,65,81,50,64,58,14,5,10,10,5,,77+2,77+2,77+2,81,80,80,80,81,81+2,81+2,81+2,81+2,78+2,78+2,78+2,81+2,73+2,70+2,70+2,70+2,73+2,70+2,63+2,63+2,63+2,70+2,16+2,https://cdn.sofifa.net/players/247/394/23_120.png
